,year,month,day,hour,outdoor_temperature,heat_transfer_window ,heat_transfer_wall,heat_transfer_infiltration,heat_transfer_natural_vent,heating_load,cooling_load,lighting_energy,equipment_energy,heat_energy,cool_energy,DHW_energy,pump_energy,fan_energy,total_electricity,total_gas,SWH_production,PV_production,wind_production,occupants
10,1994,1,1,11,2.2,6621078.972040728,8809340.920693781,669119.9999999999,0.0,37104039.29880253,0.0,258748.704,1487212.8768,47991740.2384661,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,50700832.90091383,0.0,0.0,0.0,1.079022912
11,1994,1,1,12,4.4,7205505.393526028,9995057.606908081,669119.9999999999,0.0,30953289.856148787,0.0,258748.704,1487212.8768,40131516.260072865,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,42840608.92252059,0.0,0.0,0.0,1.079022912
12,1994,1,1,13,5.5,3707268.914760201,3337513.367120457,669119.9999999999,0.0,28760441.875219274,0.0,258748.704,1487212.8768,37288448.04950399,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,39997540.71195172,0.0,0.0,0.0,1.079022912
13,1994,1,1,14,5.5,3283441.616822725,3748500.326340064,669119.9999999999,0.0,28268473.469499983,0.0,258748.704,1487212.8768,36650601.85721487,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,39359694.5196626,0.0,0.0,0.0,1.079022912
14,1994,1,1,15,5.0,2421860.6959356107,2414950.3228489817,669119.9999999999,0.0,28986104.74376428,0.0,258748.704,1487212.8768,37581024.15758155,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,40290116.82002928,0.0,0.0,0.0,1.079022912
15,1994,1,1,16,4.4,1194443.7708377065,591667.8484195936,669119.9999999999,0.0,30675161.508778233,0.0,258748.704,1487212.8768,39770917.68244958,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,42480010.34489731,0.0,0.0,0.0,1.079022912
16,1994,1,1,17,3.8,174942.91059021486,-856478.3430538906,669119.9999999999,0.0,32018645.270401932,0.0,965941.6320000001,1995315.8399999999,41512769.37819219,0.0,3303684.1273671095,427133.3476061946,480776.4280735989,3869167.2476797937,44816453.505559295,0.0,0.0,0.0,1.315846784
17,1994,1,1,18,3.3,-166212.39299865358,-1537498.5214776169,669119.9999999999,0.0,33080840.402476184,0.0,1344931.2,2425292.352,42885576.172409624,0.0,6194547.734920159,427133.3476061946,480776.4280735989,4678133.327679793,49080123.90732978,0.0,0.0,0.0,2.46726848
18,1994,1,1,19,3.3,-264158.65542593057,-2443521.41754059,669119.9999999999,0.0,33144404.71989589,0.0,2007360.0,2810304.0,42957991.92315252,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,53003328.57092316,0.0,0.0,0.0,4.001025344
19,1994,1,1,20,3.8,-172151.2530265014,-1592434.1875091658,669119.9999999999,0.0,32928323.898335576,0.0,2007360.0,2810304.0,42678894.6715317,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,52724231.319302335,0.0,0.0,0.0,4.001025344
20,1994,1,1,21,3.3,-176105.77028395372,-1629014.2783603934,669119.9999999999,0.0,33394756.27359824,0.0,2007360.0,2810304.0,43276564.92981475,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,53321901.577585384,0.0,0.0,0.0,4.001025344
21,1994,1,1,22,3.3,-166212.39299865358,-1537498.5214776169,669119.9999999999,0.0,33541011.39285285,0.0,2007360.0,2810304.0,43462699.134420246,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,53508035.78219088,0.0,0.0,0.0,4.001025344
22,1994,1,1,23,2.2,-147245.92498460354,-1362054.825594539,669119.9999999999,0.0,35742308.44881323,0.0,602208.0,2375268.9408,46268991.23056344,0.0,11199688.546230623,427133.3476061946,480776.4280735989,3885386.7164797937,57468679.77679406,0.0,0.0,0.0,4.4608
23,1994,1,1,24,1.6,-208738.18758593054,-1930870.7912765895,669119.9999999999,0.0,37105648.01583633,0.0,602208.0,2375268.9408,47993784.8496509,0.0,11199688.546230623,427133.3476061946,480776.4280735989,3885386.7164797937,59193473.39588152,0.0,0.0,0.0,4.4608
24,1994,1,2,1,1.6,-208738.18758593054,-1930870.7912765895,669119.9999999999,0.0,38510687.47589313,0.0,200736.0,1570959.936,49768458.321885824,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,60968146.868116446,0.0,0.0,0.0,4.4608
25,1994,1,2,2,1.6,-278317.5834479074,-2574494.388368786,669119.9999999999,0.0,39137911.4106389,0.0,200736.0,1570959.936,50559578.18728922,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,61759266.733519845,0.0,0.0,0.0,4.4608
26,1994,1,2,3,1.6,-208738.18758593054,-1930870.7912765895,669119.9999999999,0.0,39380953.27655608,0.0,200736.0,1570959.936,50866015.82911421,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,62065704.375344835,0.0,0.0,0.0,4.4608
27,1994,1,2,4,1.1,-214840.7624767777,-1987320.8531679425,669119.9999999999,0.0,40030427.69807943,0.0,200736.0,1570959.936,51684494.44805357,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,62884182.99428419,0.0,0.0,0.0,4.4608
28,1994,1,2,5,1.1,-214840.7624767777,-1987320.8531679425,669119.9999999999,0.0,40303219.82349941,0.0,200736.0,1570959.936,52028004.67610936,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,63227693.22233998,0.0,0.0,0.0,4.4608
29,1994,1,2,6,0.5,-528763.7070743511,-4891172.091147404,669119.9999999999,0.0,41757540.54296357,0.0,200736.0,1570959.936,53857436.277871765,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,65057124.82410239,0.0,0.0,0.0,4.4608
30,1994,1,2,7,-0.6,-467738.7993132627,-4326679.253018652,669119.9999999999,0.0,43658599.87126481,0.0,200736.0,1570959.936,56244096.16403043,0.0,11199688.546230623,427133.3476061946,480776.4280735989,2679605.7116797934,67443784.71026106,0.0,0.0,0.0,4.4608
31,1994,1,2,8,0.0,1066565.0502889475,-1919106.189147867,669119.9999999999,0.0,42486093.240575075,0.0,863164.7999999999,2019203.424,54772051.65472725,0.0,9890444.955176264,427133.3476061946,480776.4280735989,3790277.9996797936,64662496.609903514,0.0,0.0,0.0,3.93933248
32,1994,1,2,9,2.2,6829903.78702212,3596456.4107830212,669119.9999999999,0.0,38319684.77683764,0.0,379391.04000000004,1705854.528,49525889.288002364,0.0,4576304.736875295,427133.3476061946,480776.4280735989,2993155.3436797936,54102194.02487766,0.0,0.0,0.0,1.8227274879999997
33,1994,1,2,10,5.0,8676906.242389563,8657435.348624349,669119.9999999999,0.0,31375198.958656132,0.0,258748.704,1487212.8768,40678529.262123205,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,43387621.92457093,0.0,0.0,0.0,1.079022912
34,1994,1,2,11,6.1,11095938.981225384,14274245.216193074,669119.9999999999,0.0,24675337.562192354,0.0,258748.704,1487212.8768,31992034.294319026,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,34701126.956766754,0.0,0.0,0.0,1.079022912
35,1994,1,2,12,7.7,9951017.32528708,12099609.422507476,669119.9999999999,0.0,19701978.60626124,0.0,258748.704,1487212.8768,25543981.86646115,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,28253074.528908875,0.0,0.0,0.0,1.079022912
36,1994,1,2,13,8.3,8041987.303319291,10783691.189685572,669119.9999999999,0.0,17417581.811694905,0.0,258748.704,1487212.8768,22584022.87411493,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,25293115.536562655,0.0,0.0,0.0,1.079022912
37,1994,1,2,14,9.4,9102136.94027155,8253986.468005223,669119.9999999999,0.0,15552419.781922802,0.0,258748.704,1487212.8768,20188688.571062867,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,22897781.23351059,0.0,0.0,0.0,1.079022912
38,1994,1,2,15,7.7,7225010.009260093,7139967.17477791,669119.9999999999,0.0,17217745.307157163,0.0,258748.704,1487212.8768,22325969.437494628,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,25035062.099942353,0.0,0.0,0.0,1.079022912
39,1994,1,2,16,7.2,1383590.9169878254,1255157.7917840166,669119.9999999999,0.0,20907785.976470154,0.0,258748.704,1487212.8768,27107333.558928896,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,29816426.22137662,0.0,0.0,0.0,1.079022912
40,1994,1,2,17,6.6,60309.99419987396,-1241855.558733745,669119.9999999999,0.0,24114384.750525344,0.0,965941.6320000001,1995315.8399999999,31264748.53609529,0.0,3303684.1273671095,427133.3476061946,480776.4280735989,3869167.2476797937,34568432.6634624,0.0,0.0,0.0,1.315846784
41,1994,1,2,18,5.5,-150912.49607047715,-1395971.3556541775,669119.9999999999,0.0,26809214.8889633,0.0,1344931.2,2425292.352,34758645.954478234,0.0,6194547.734920159,427133.3476061946,480776.4280735989,4678133.327679793,40953193.68939839,0.0,0.0,0.0,2.46726848
42,1994,1,2,19,5.0,-154431.06244080886,-1428518.8119208692,669119.9999999999,0.0,27985403.10067849,0.0,2007360.0,2810304.0,36283595.85682206,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,46328932.504592694,0.0,0.0,0.0,4.001025344
43,1994,1,2,20,3.8,-162332.6689501586,-1501610.2830575702,669119.9999999999,0.0,30281140.330793418,0.0,2007360.0,2810304.0,39260061.89346566,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,49305398.5412363,0.0,0.0,0.0,4.001025344
44,1994,1,2,21,3.3,-166212.39299865358,-1537498.5214776169,669119.9999999999,0.0,31880731.413277395,0.0,2007360.0,2810304.0,41333961.496205986,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,51379298.14397662,0.0,0.0,0.0,4.001025344
