,floor_1_perimeter,floor_1_core,floor_2_perimeter,floor_2_core,floor_3_perimeter,floor_3_core,floor_1_plenum,floor_2_plenum,floor_3_plenum
0,15.999999999999998,16.312651389227558,16.0,16.269342542668536,16.0,16.269342171594644,15.556665844712931,15.556665844712931,15.4235614227503
1,16.014220026811454,16.433344792142247,16.000966650060597,16.291386206945194,15.998220312462868,16.272120478405878,15.466719306184986,15.466426655525687,15.21551919521666
2,16.023106248239362,16.540597502021768,16.00141942401041,16.28618663687565,15.996689358456832,16.242713211982682,15.443758498066186,15.440012811663694,15.110696968112617
3,16.0200248140491,16.644334582076937,15.995957895359863,16.280447601954712,15.991080522917935,16.21587162531349,15.427644619923552,15.417607058415948,15.019313589651084
4,16.01448878156828,16.739288464095598,15.991295231221786,16.273749187685027,15.98668354934771,16.189693690909035,15.410268877913891,15.392114434532418,14.928939498048244
5,16.00795073879086,16.824693334572874,15.986809685365078,16.265891092641073,15.98241110399647,16.162795285094607,15.389213805907946,15.361407208884872,14.835012240866009
6,16.00174961036884,16.909520979411393,15.98355994554274,16.27761529244705,15.979406344702475,16.157618923841817,15.357735832522463,15.31891578591005,14.72993826234265
7,16.003867980942776,16.977082793830522,15.988429671539425,16.271917774121036,15.984432701852034,16.133311005584584,15.3326277770508,15.281938720201135,14.635995066305629
8,16.103734392344784,17.423822054748143,16.090121562281098,16.649544179102094,16.086233067096188,16.492204057750758,15.328898072024574,15.265438397086186,14.594907551483006
9,16.10069679111312,17.62509082069309,16.08854926773958,16.78671862310367,16.085435157650657,16.614848938661517,15.386299212784417,15.309362030484145,14.591547267378282
10,16.272332508221048,17.751394954676908,16.06993689734349,16.85466682779262,16.066726670429606,16.666233336400197,15.43212559159043,15.341620544301684,14.600412037578623
11,16.32841454713056,17.8587146501746,16.022768468909657,16.886198187697598,16.019971848242594,16.68372817294882,15.42784259041683,15.322363910788209,14.531985348287952
12,16.09176747318764,17.578641600894343,15.948071600532025,16.53790546029177,15.944915177451216,16.318481756375174,15.442803935139619,15.320667233393381,14.510681707294035
13,15.993737572316995,17.50503026703831,15.957219208084256,16.432387117599625,15.954484146996343,16.199076479268953,15.415484845115964,15.276042483977111,14.46271140302281
14,15.931151008039746,17.47120202842149,15.919059067877837,16.373580787770905,15.916992573639405,16.129646741761714,15.341162757877443,15.185952383769406,14.315031986496281
15,15.935305190953864,17.461153622023854,15.929045333250828,16.33288544593205,15.926064698227153,16.07172930368101,15.303937329407397,15.134594715695835,14.188926882782958
16,15.947477566557378,17.469629445633473,15.942497187749241,16.308504777191246,15.938473350702553,16.02539470540226,15.285165636016309,15.101747009485626,14.070284465632431
17,15.90603500459081,17.29907924285388,15.901387283037579,16.10553419459754,15.896522731566446,15.947379810510258,15.211456500296581,15.013645569508197,13.914071193620305
18,15.956006859701898,17.24249116549821,15.951484189350666,16.017487093639442,15.951053221782043,15.958985702350175,15.168535198340475,14.970841958132432,13.813510020226051
