,year,month,day,hour,outdoor_temperature,heat_transfer_window ,heat_transfer_wall,heat_transfer_infiltration,heat_transfer_natural_vent,heating_load,cooling_load,lighting_energy,equipment_energy,heat_energy,cool_energy,DHW_energy,pump_energy,fan_energy,total_electricity,total_district_cooling,total_district_heating,SWH_production,PV_production,wind_production,occupants
29,1994,1,2,6,0.5,-60772805.29810101,-139187744.88497567,728567336.4480001,0.0,12208283879.87736,0.0,1406199490.56,6810245452.8,19838478546.850994,0.0,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,0.0,20630388642.269398,0.0,0.0,0.0,806.3873684210527
30,1994,1,2,7,-0.6,-53758982.70006532,-123124011.35062174,728567336.4480001,0.0,12787245882.82624,0.0,1494450524.1599998,7251500620.800001,20779022769.208733,0.0,1108674133.5857637,130457878.0830862,274669943.8695298,9151078966.912617,0.0,21887696902.794495,0.0,0.0,0.0,1128.9423157894737
31,1994,1,2,8,0.0,45118293.001346126,-26682593.627489965,728567336.4480001,0.0,13750677470.181135,459528251.4714534,1565051351.04,7604504755.199999,22588724868.4458,943055026.4486816,1108674133.5857637,130457878.0830862,274669943.8695298,9574683928.192614,943055026.4486816,23697399002.031563,0.0,0.0,0.0,1128.9423157894737
32,1994,1,2,9,2.2,227303306.81183374,214303855.5798604,728567336.4480001,0.0,12197647308.900675,514806807.6055402,1565051351.04,7604504755.199999,20094081365.921673,1056499002.0102352,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,1056499002.0102352,21598710547.216637,0.0,0.0,0.0,1532.1359999999997
33,1994,1,2,10,5.0,367854982.68401855,345785561.02833384,728567336.4480001,0.0,10237163962.855982,554464122.8267355,1565051351.04,7604504755.199999,16927729881.887943,1137884780.235716,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,1137884780.235716,18432359063.182907,0.0,0.0,0.0,1532.1359999999997
34,1994,1,2,11,6.1,325145286.9797499,501736524.2154789,728567336.4480001,0.0,9426885180.80618,587066060.6594896,1565051351.04,7604504755.199999,15627734984.217045,1204791341.7241724,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,1204791341.7241724,17132364165.512009,0.0,0.0,0.0,1532.1359999999997
35,1994,1,2,12,7.7,324502746.4901847,373047227.7538485,728567336.4480001,0.0,8249304910.281524,620530930.7795081,1565051351.04,7604504755.199999,13730015519.583502,1273468811.895487,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,1273468811.895487,15234644700.878468,0.0,0.0,0.0,1532.1359999999997
36,1994,1,2,13,8.3,340246379.8291735,288627837.7261375,728567336.4480001,0.0,7786668041.966907,643227146.7627043,1582701557.76,7692755788.799999,12988618693.718288,1320046588.9778218,1108674133.5857637,130457878.0830862,274669943.8695298,9680585168.512615,1320046588.9778218,14097292827.304052,0.0,0.0,0.0,1128.9423157894737
37,1994,1,2,14,9.4,346889304.54051965,190432078.1351871,728567336.4480001,0.0,6895825520.631621,700267106.1944348,1600351764.48,7781006822.4,11569310768.999544,1437105507.3615127,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,1437105507.3615127,13073939950.29451,0.0,0.0,0.0,1532.1359999999997
38,1994,1,2,15,7.7,220242775.4345427,132412492.9504886,728567336.4480001,0.0,7993314633.489108,720002970.077286,1600351764.48,7781006822.4,13362935402.821438,1477607976.0614796,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,1477607976.0614796,14867564584.116402,0.0,0.0,0.0,1532.1359999999997
39,1994,1,2,16,7.2,93440623.66865759,33918090.75471599,728567336.4480001,0.0,8269579509.4893875,742570999.1655958,1600351764.48,7781006822.4,13823247668.362988,1523922620.550341,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,1523922620.550341,15327876849.657951,0.0,0.0,0.0,1532.1359999999997
40,1994,1,2,17,6.6,-2763074.6523227585,-35357720.01560474,728567336.4480001,0.0,8623385727.048983,764592590.1176239,1600351764.48,7781006822.4,14409523651.16295,1569115877.2292895,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,1569115877.2292895,15914152832.457916,0.0,0.0,0.0,1532.1359999999997
41,1994,1,2,18,5.5,-17344941.829473797,-39725060.02583658,728567336.4480001,0.0,9619697149.699986,675477755.3795824,1441499904.0,6986747520.0,15983761975.757883,1386231934.0527325,1108674133.5857637,130457878.0830862,274669943.8695298,8833375245.952616,1386231934.0527325,17092436109.343647,0.0,0.0,0.0,1128.9423157894737
42,1994,1,2,19,5.0,-17749343.920789316,-40651260.730919614,728567336.4480001,0.0,10023051625.701694,658641440.2974181,1406199490.56,6810245452.8,16631057897.726198,1351679879.261615,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,1351679879.261615,17422967993.1446,0.0,0.0,0.0,806.3873684210527
43,1994,1,2,20,3.8,-18657505.33109465,-42731219.65451909,728567336.4480001,0.0,10825622750.391886,672173462.8935846,1406199490.56,6810245452.8,17942761578.82512,1379450574.6760988,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,1379450574.6760988,18734671674.243523,0.0,0.0,0.0,806.3873684210527
44,1994,1,2,21,3.3,-19103416.63524623,-43752488.76558176,728567336.4480001,0.0,11172891249.672417,677786294.2703236,1388549283.8400002,6721994419.199999,18510339731.97135,1390969277.6556191,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,1390969277.6556191,19302249827.389755,0.0,0.0,0.0,806.3873684210527
45,1994,1,2,22,2.7,-18741750.777890865,-42924166.70869693,728567336.4480001,0.0,10082046855.247492,66626156.529419914,1388549283.8400002,6721994419.199999,16409053809.455814,131846809.10472423,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,131846809.10472423,17200963904.874218,0.0,0.0,0.0,806.3873684210527
46,1994,1,2,23,1.6,-21768123.00252022,-49855456.50291431,728567336.4480001,0.0,10855078829.305641,79343060.75539598,1370899077.12,6633743385.6,17671499748.725517,157012553.2244668,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,157012553.2244668,18463409844.14392,0.0,0.0,0.0,806.3873684210527
47,1994,1,2,24,1.1,-36280494.746693864,-83093091.10108367,728567336.4480001,0.0,11192228518.940042,104847431.63603745,1370899077.12,6633743385.6,18230847753.697372,207483891.30002475,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,207483891.30002475,19022757849.115776,0.0,0.0,0.0,806.3873684210527
48,1994,1,3,1,0.0,-36062164.63978369,-82593050.41557866,728567336.4480001,0.0,11922483752.426369,137903493.92428383,1388549283.8400002,6721994419.199999,19432522912.66847,272899568.61153096,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,272899568.61153096,20224433008.086872,0.0,0.0,0.0,806.3873684210527
49,1994,1,3,2,-0.6,-36480124.78295712,-83550303.07973911,728567336.4480001,0.0,12334032697.634237,162170549.723729,1388549283.8400002,6721994419.199999,20112374055.26728,320922368.12401474,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,320922368.12401474,20904284150.685684,0.0,0.0,0.0,806.3873684210527
50,1994,1,3,3,-0.6,-36480124.78295712,-83550303.07973911,728567336.4480001,0.0,12331997934.100996,188246340.0326631,1388549283.8400002,6721994419.199999,20120712624.60292,372524534.4109521,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,372524534.4109521,20912622720.021324,0.0,0.0,0.0,806.3873684210527
51,1994,1,3,4,-1.2,-34981375.79478913,-80117723.47791742,728567336.4480001,0.0,12744542674.492472,211559980.19713956,1388549283.8400002,6721994419.199999,20801769005.72376,418660598.9088397,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,418660598.9088397,21593679101.142162,0.0,0.0,0.0,806.3873684210527
52,1994,1,3,5,-1.2,-52472063.69218367,-120176585.21687612,728567336.4480001,0.0,12738307428.127079,236391132.99361807,1388549283.8400002,6721994419.199999,20802631107.3922,467799702.5293842,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,467799702.5293842,21594541202.810604,0.0,0.0,0.0,806.3873684210527
53,1994,1,3,6,-1.2,-43726719.7434864,-100147154.34739679,728567336.4480001,0.0,12713632309.647585,271071736.97415954,1406199490.56,6810245452.8,20777890524.838203,536430226.37287676,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,536430226.37287676,21569800620.256607,0.0,0.0,0.0,806.3873684210527
54,1994,1,3,7,-1.2,-34981375.79478913,-80117723.47791742,728567336.4480001,0.0,12548585054.272682,359728336.58530176,1494450524.1599998,7251500620.800001,20548076515.36926,711875641.3065209,1108674133.5857637,130457878.0830862,274669943.8695298,9151078966.912617,711875641.3065209,21656750648.95502,0.0,0.0,0.0,1128.9423157894737
55,1994,1,3,8,-1.2,7749457.746111526,-54938437.69422516,728567336.4480001,0.0,13926958147.745625,1054203195.8549426,1565051351.04,7604504755.199999,23183940081.311363,2163462357.3663974,1108674133.5857637,130457878.0830862,274669943.8695298,9574683928.192614,2163462357.3663974,24292614214.897125,0.0,0.0,0.0,1128.9423157894737
56,1994,1,3,9,-0.6,208356762.64709017,152849452.27305532,728567336.4480001,0.0,13493940113.915266,1088707185.586599,1565051351.04,7604504755.199999,22498751113.46426,2234272343.5232205,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,2234272343.5232205,24003380294.759224,0.0,0.0,0.0,1532.1359999999997
57,1994,1,3,10,-0.6,185602073.1511799,111979834.44831869,728567336.4480001,0.0,13449367712.163975,1103371375.508525,1565051351.04,7604504755.199999,22433295187.280254,2264366666.233841,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,2264366666.233841,23937924368.57522,0.0,0.0,0.0,1532.1359999999997
58,1994,1,3,11,-0.6,264743401.00597036,149292914.49606878,728567336.4480001,0.0,13430120618.6613,1117415785.1018045,1565051351.04,7604504755.199999,22409421062.903557,2293189006.3237863,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,2293189006.3237863,23914050244.19852,0.0,0.0,0.0,1532.1359999999997
59,1994,1,3,12,0.5,303526322.0992334,139389390.42429703,728567336.4480001,0.0,12641468662.883873,1136009290.1535783,1565051351.04,7604504755.199999,21137038245.79099,2331347673.2861557,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,2331347673.2861557,22641667427.085953,0.0,0.0,0.0,1532.1359999999997
60,1994,1,3,13,1.6,294321849.9538221,135479782.98182207,728567336.4480001,0.0,11863019566.245605,1148000164.6837108,1582701557.76,7692755788.799999,19877798587.13511,2355956036.1407113,1108674133.5857637,130457878.0830862,274669943.8695298,9680585168.512615,2355956036.1407113,20986472720.72087,0.0,0.0,0.0,1128.9423157894737
61,1994,1,3,14,2.2,251406082.43671894,112265028.39110702,728567336.4480001,0.0,11338606531.029455,1192461155.7154274,1600351764.48,7781006822.4,19047986455.640957,2447201836.804447,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,2447201836.804447,20552615636.93592,0.0,0.0,0.0,1532.1359999999997
62,1994,1,3,15,1.1,183359652.5785673,75029122.79928167,728567336.4480001,0.0,12052665373.641502,1202738572.3628705,1600351764.48,7781006822.4,20213836938.901665,2468294052.7682757,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,2468294052.7682757,21718466120.19663,0.0,0.0,0.0,1532.1359999999997
63,1994,1,3,16,1.1,96409400.71102788,16966588.81845405,728567336.4480001,0.0,12007763108.35779,1216430048.250576,1600351764.48,7781006822.4,20147725783.879658,2496392920.2655134,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,2496392920.2655134,21652354965.17462,0.0,0.0,0.0,1532.1359999999997
64,1994,1,3,17,0.5,410399.53785055556,-30649424.399441965,728567336.4480001,0.0,12379461112.679743,1227610247.536619,1600351764.48,7781006822.4,20757559566.265224,2519337847.423057,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,2519337847.423057,22262188747.56019,0.0,0.0,0.0,1532.1359999999997
65,1994,1,3,18,1.1,-17036771.961405925,-39019259.64740304,728567336.4480001,0.0,12217110840.40632,1130216314.7523472,1441499904.0,6986747520.0,20444057444.579723,2319459650.472597,1108674133.5857637,130457878.0830862,274669943.8695298,8833375245.952616,2319459650.472597,21552731578.165485,0.0,0.0,0.0,1128.9423157894737
66,1994,1,3,19,1.0,-17363602.849061403,-39767799.29418059,728567336.4480001,0.0,12357536062.79806,1103468873.6357524,1406199490.56,6810245452.8,20658806868.419483,2264566638.4345956,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,2264566638.4345956,21450716963.837887,0.0,0.0,0.0,806.3873684210527
67,1994,1,3,20,1.1,-17036771.961405925,-39019259.64740304,728567336.4480001,0.0,12275704954.313549,1111697498.5993986,1406199490.56,6810245452.8,20530117591.77913,2281453712.823299,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,2281453712.823299,21322027687.197533,0.0,0.0,0.0,806.3873684210527
68,1994,1,3,21,1.6,-9142864.725772962,-20939871.324460562,728567336.4480001,0.0,11945758339.725868,1111013961.8060572,1388549283.8400002,6721994419.199999,19993594539.192444,2280050547.7008624,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,2280050547.7008624,20785504634.610847,0.0,0.0,0.0,806.3873684210527
69,1994,1,3,22,1.6,-11995533.224687146,-27473328.07901787,728567336.4480001,0.0,10449196356.746359,489644301.9266079,1388549283.8400002,6721994419.199999,17192922808.95695,968969036.4079721,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,968969036.4079721,17984832904.375355,0.0,0.0,0.0,806.3873684210527
70,1994,1,3,23,2.2,-12692646.748876356,-29069924.76210279,728567336.4480001,0.0,10057826738.612991,500229497.7013754,1370899077.12,6633743385.6,16561584092.225277,989916487.4522344,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,989916487.4522344,17353494187.64368,0.0,0.0,0.0,806.3873684210527
71,1994,1,3,24,1.6,-11995533.224687146,-27473328.07901787,728567336.4480001,0.0,10474730498.09643,516548464.85282487,1370899077.12,6633743385.6,17246559814.441647,1022210587.5378445,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,1022210587.5378445,18038469909.86005,0.0,0.0,0.0,806.3873684210527
72,1994,1,4,1,0.0,-12890439.554983057,-29522928.93891217,728567336.4480001,0.0,11556351363.073025,538279564.2059354,1388549283.8400002,6721994419.199999,19014362314.80601,1065214911.0313097,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,1065214911.0313097,19806272410.224415,0.0,0.0,0.0,806.3873684210527
73,1994,1,4,2,-0.6,-13084325.043489208,-29966984.199792754,728567336.4480001,0.0,11974916754.994207,553241076.9343725,1388549283.8400002,6721994419.199999,19701483116.524185,1094822648.495519,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,1094822648.495519,20493393211.94259,0.0,0.0,0.0,806.3873684210527
74,1994,1,4,3,-0.6,-13084325.043489208,-29966984.199792754,728567336.4480001,0.0,11979537603.938017,570404857.0409142,1388549283.8400002,6721994419.199999,19716673329.930183,1128788538.84234,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,1128788538.84234,20508583425.348587,0.0,0.0,0.0,806.3873684210527
75,1994,1,4,4,-0.6,-13084325.043489208,-29966984.199792754,728567336.4480001,0.0,11983858053.452747,587394500.1817455,1388549283.8400002,6721994419.199999,19731289351.922287,1162409834.114244,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,1162409834.114244,20523199447.34069,0.0,0.0,0.0,806.3873684210527
76,1994,1,4,5,-0.6,-13084325.043489208,-29966984.199792754,728567336.4480001,0.0,11988063963.734095,603994724.3216014,1388549283.8400002,6721994419.199999,19745544277.883587,1195260494.2128692,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,1195260494.2128692,20537454373.30199,0.0,0.0,0.0,806.3873684210527
77,1994,1,4,6,0.0,-17187252.739977412,-39363905.251882896,728567336.4480001,0.0,11550521410.920889,632781615.8091846,1406199490.56,6810245452.8,19046917798.980564,1252227755.2680428,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,1252227755.2680428,19838827894.398968,0.0,0.0,0.0,806.3873684210527
78,1994,1,4,7,0.0,-17187252.739977412,-39363905.251882896,728567336.4480001,0.0,11387647649.388311,713653224.384024,1494450524.1599998,7251500620.800001,18817089569.95128,1412267215.20424,1108674133.5857637,130457878.0830862,274669943.8695298,9151078966.912617,1412267215.20424,19925763703.53704,0.0,0.0,0.0,1128.9423157894737
79,1994,1,4,8,-0.2,-5189262.47206331,-33334777.81543881,728567336.4480001,0.0,12903331528.908909,1406306702.1356392,1565051351.04,7604504755.199999,21703887091.859333,2886063377.0430994,1108674133.5857637,130457878.0830862,274669943.8695298,9574683928.192614,2886063377.0430994,22812561225.445095,0.0,0.0,0.0,1128.9423157894737
80,1994,1,4,9,0.5,67297669.99503481,7791600.613515072,728567336.4480001,0.0,12374471051.944178,1434085047.0130343,1565051351.04,7604504755.199999,20858589510.73304,2943071430.848188,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,2943071430.848188,22363218692.028004,0.0,0.0,0.0,1532.1359999999997
81,1994,1,4,10,0.5,148922277.0319756,57317251.99664684,728567336.4480001,0.0,12364957168.120413,1441110023.1941025,1565051351.04,7604504755.199999,20846888581.88227,2957488098.9682803,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,2957488098.9682803,22351517763.177235,0.0,0.0,0.0,1532.1359999999997
82,1994,1,4,11,0.5,208907049.54682112,93108254.3749871,728567336.4480001,0.0,12350298691.689985,1447708623.53534,1565051351.04,7604504755.199999,20826542224.37302,2971029848.2204723,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,2971029848.2204723,22331171405.667984,0.0,0.0,0.0,1532.1359999999997
83,1994,1,4,12,0.0,223614573.1369423,223015592.337411,728567336.4480001,0.0,12681513416.6546,1451476527.4337318,1565051351.04,7604504755.199999,21367063396.004612,2978761644.990811,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,2978761644.990811,22871692577.299576,0.0,0.0,0.0,1532.1359999999997
84,1994,1,4,13,0.0,215794819.268546,212549397.53193736,728567336.4480001,0.0,12669948930.64321,1451134457.9154425,1582701557.76,7692755788.799999,21348021762.703106,2978059704.7519965,1108674133.5857637,130457878.0830862,274669943.8695298,9680585168.512615,2978059704.7519965,22456695896.288868,0.0,0.0,0.0,1128.9423157894737
85,1994,1,4,14,0.0,178241735.43383822,167931137.1451698,728567336.4480001,0.0,12567507403.880758,1493045235.0604854,1600351764.48,7781006822.4,21202798844.444485,3064079363.026318,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,3064079363.026318,22707428025.73945,0.0,0.0,0.0,1532.1359999999997
86,1994,1,4,15,-0.6,119401974.58147003,98415859.88241437,728567336.4480001,0.0,12944363844.88637,1496186128.5129395,1600351764.48,7781006822.4,21816766558.51355,3070523932.7345457,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,3070523932.7345457,23321395739.808514,0.0,0.0,0.0,1532.1359999999997
87,1994,1,4,16,-1.2,54527285.10212586,9093635.248111805,728567336.4480001,0.0,13322480563.682436,1498742836.5851278,1600351764.48,7781006822.4,22432483080.24421,3075769370.5675845,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,3075769370.5675845,23937112261.539173,0.0,0.0,0.0,1532.1359999999997
88,1994,1,4,17,0.5,4874067.230565908,-22986963.647737626,728567336.4480001,0.0,12121431109.64773,1531052095.9438381,1600351764.48,7781006822.4,20496768173.850975,3142095343.660301,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,3142095343.660301,22001397355.14594,0.0,0.0,0.0,1532.1359999999997
89,1994,1,4,18,-1.7,-51562708.36204646,-118093891.86283267,728567336.4480001,0.0,13886919336.910275,1394845336.5707953,1441499904.0,6986747520.0,23296704880.1731,2862541965.300262,1108674133.5857637,130457878.0830862,274669943.8695298,8833375245.952616,2862541965.300262,24405379013.75886,0.0,0.0,0.0,1128.9423157894737
90,1994,1,4,19,-2.3,-64467338.63296225,-147649321.74915525,728567336.4480001,0.0,14379182706.53413,1359174634.734498,1406199490.56,6810245452.8,24078737353.47592,2789336144.3162036,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,2789336144.3162036,24870647448.894325,0.0,0.0,0.0,806.3873684210527
91,1994,1,4,20,-2.3,-64467338.63296225,-147649321.74915525,728567336.4480001,0.0,14376863076.344952,1360187671.511345,1406199490.56,6810245452.8,24075623645.262928,2791414761.9671655,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,2791414761.9671655,24867533740.68133,0.0,0.0,0.0,806.3873684210527
92,1994,1,4,21,-2.3,-24175251.987360835,-55368495.655933216,728567336.4480001,0.0,14411416536.779415,1350260612.0910988,1388549283.8400002,6721994419.199999,24127078577.251293,2771040625.874612,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,2771040625.874612,24918988672.669697,0.0,0.0,0.0,806.3873684210527
93,1994,1,4,22,-3.2,-34525623.46385604,-79073915.49739906,728567336.4480001,0.0,13543721332.732346,715323148.6618899,1388549283.8400002,6721994419.199999,22323234240.834713,1415570234.4497955,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,1415570234.4497955,23115144336.253117,0.0,0.0,0.0,806.3873684210527
94,1994,1,4,23,-3.9,-38760159.4792293,-88772258.62510115,728567336.4480001,0.0,14059621487.58852,714512259.987221,1370899077.12,6633743385.6,23161794896.379013,1413965569.4419017,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,1413965569.4419017,23953704991.797417,0.0,0.0,0.0,806.3873684210527
95,1994,1,4,24,-4.1,-33592587.15098457,-76936985.67085326,728567336.4480001,0.0,14213532603.410328,726049118.0406086,1370899077.12,6633743385.6,23417295600.486767,1436796154.6382346,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,1436796154.6382346,24209205695.90517,0.0,0.0,0.0,806.3873684210527
96,1994,1,5,1,-4.5,-26097453.376951553,-59770906.821906805,728567336.4480001,0.0,14479462233.817522,746938962.6021122,1388549283.8400002,6721994419.199999,23858891197.449665,1478135683.8757012,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,1478135683.8757012,24650801292.86807,0.0,0.0,0.0,806.3873684210527
97,1994,1,5,2,-3.9,-25051902.848598436,-57376286.078452125,728567336.4480001,0.0,14078301155.027767,761572749.5010225,1388549283.8400002,6721994419.199999,23213390875.976776,1507094887.1722074,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,1507094887.1722074,24005300971.39518,0.0,0.0,0.0,806.3873684210527
98,1994,1,5,3,-4.5,-46576763.11382663,-106674598.77909932,728567336.4480001,0.0,14498400977.472507,771498999.2699078,1388549283.8400002,6721994419.199999,23900696589.423958,1526738209.1744995,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,1526738209.1744995,24692606684.84236,0.0,0.0,0.0,806.3873684210527
99,1994,1,5,4,-5.0,-37365296.25031695,-85577608.21686414,728567336.4480001,0.0,14859464895.808014,781078727.0426868,1388549283.8400002,6721994419.199999,24492094098.724556,1545695765.143728,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,1545695765.143728,25284004194.14296,0.0,0.0,0.0,806.3873684210527
100,1994,1,5,5,-4.5,-46576763.11382663,-106674598.77909932,728567336.4480001,0.0,14524776236.078165,794300554.2493589,1388549283.8400002,6721994419.199999,23953978748.637333,1571860785.3662632,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,1571860785.3662632,24745888844.055737,0.0,0.0,0.0,806.3873684210527
101,1994,1,5,6,-4.5,-44114346.394379824,-101034934.31954919,728567336.4480001,0.0,14511624886.526478,815889195.4854786,1406199490.56,6810245452.8,23942166545.82084,1614583197.2381885,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,1614583197.2381885,24734076641.239243,0.0,0.0,0.0,806.3873684210527
102,1994,1,5,7,-4.5,-37261410.49106131,-85339679.02327944,728567336.4480001,0.0,14359417251.25383,891589366.9498985,1494450524.1599998,7251500620.800001,23727514534.201187,1764388708.8862658,1108674133.5857637,130457878.0830862,274669943.8695298,9151078966.912617,1764388708.8862658,24836188667.78695,0.0,0.0,0.0,1128.9423157894737
103,1994,1,5,8,-4.5,36333234.480633445,-40654057.5934313,728567336.4480001,0.0,15758629791.320345,1581055985.599038,1565051351.04,7604504755.199999,26438231834.888203,3244687126.741542,1108674133.5857637,130457878.0830862,274669943.8695298,9574683928.192614,3244687126.741542,27546905968.473965,0.0,0.0,0.0,1128.9423157894737
104,1994,1,5,9,-2.8,234762538.1640277,253286694.50181064,728567336.4480001,0.0,14589187806.586126,1607068924.0485353,1565051351.04,7604504755.199999,24552368436.2129,3298071090.658153,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,3298071090.658153,26056997617.507862,0.0,0.0,0.0,1532.1359999999997
105,1994,1,5,10,-1.7,307015094.5359635,420386049.51006716,728567336.4480001,0.0,13824747333.12275,1622153720.5281007,1565051351.04,7604504755.199999,23317656712.02057,3329036609.7155924,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,3329036609.7155924,24822285893.315533,0.0,0.0,0.0,1532.1359999999997
106,1994,1,5,11,0.0,397452454.0859388,314144269.14612365,728567336.4480001,0.0,12617913613.241392,1650567828.6785305,1565051351.04,7604504755.199999,21369579163.108467,3387368762.664089,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,3387368762.664089,22874208344.40343,0.0,0.0,0.0,1532.1359999999997
107,1994,1,5,12,0.0,311855430.3040688,106759789.37381801,728567336.4480001,0.0,12557251173.074905,1658425578.7963421,1565051351.04,7604504755.199999,21273466259.912685,3403500247.1677217,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,3403500247.1677217,22778095441.20765,0.0,0.0,0.0,1532.1359999999997
108,1994,1,5,13,0.5,313426450.4580375,307352487.99504244,728567336.4480001,0.0,12220715414.488588,1658958473.7078109,1582701557.76,7692755788.799999,20727646140.742863,3404596926.362402,1108674133.5857637,130457878.0830862,274669943.8695298,9680585168.512615,3404596926.362402,21836320274.328625,0.0,0.0,0.0,1128.9423157894737
109,1994,1,5,14,1.1,240978064.00426066,311958730.2134631,728567336.4480001,0.0,11699405555.710617,1706673908.6746953,1600351764.48,7781006822.4,19904212178.659523,3502536791.62952,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,3502536791.62952,21408841359.954487,0.0,0.0,0.0,1532.1359999999997
110,1994,1,5,15,0.0,192102769.9886274,95138489.59490636,728567336.4480001,0.0,12411191997.176355,1700504791.8837376,1600351764.48,7781006822.4,21057016203.416565,3489871560.064504,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,3489871560.064504,22561645384.71153,0.0,0.0,0.0,1532.1359999999997
111,1994,1,5,16,-0.6,136092314.3179544,43739472.74078614,728567336.4480001,0.0,12794884604.571882,1698190067.7745266,1600351764.48,7781006822.4,21679147117.431553,3485118678.5659385,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,3485118678.5659385,23183776298.726517,0.0,0.0,0.0,1532.1359999999997
112,1994,1,5,17,-2.3,38554185.726009384,-54555169.61630179,728567336.4480001,0.0,13933723290.251139,1681306085.4916344,1600351764.48,7781006822.4,23521326829.537327,3450455838.1951175,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,3450455838.1951175,25025956010.83229,0.0,0.0,0.0,1532.1359999999997
113,1994,1,5,18,-3.4,-35146539.65451587,-80495997.69216673,728567336.4480001,0.0,14946951907.693369,1538761839.0366826,1441499904.0,6986747520.0,25095373044.50895,3157889721.7537637,1108674133.5857637,130457878.0830862,274669943.8695298,8833375245.952616,3157889721.7537637,26204047178.09471,0.0,0.0,0.0,1128.9423157894737
